ID,SMILES,Manifold_X,Manifold_Y,Bioactivity_Score,LogP,TPSA,MolWt,Dipole_Proxy,Max_Partial_Charge,Balaban_J,Bertz_CT,cluster_dbscan,region_id,region_type,cx,cy,degree,deg_norm,cent_score,rep_score,is_high_activity_global_q75,local_sensitivity,neighbor_cliff_mean,neighbor_cliff_max,neighbor_count,activity_minmax,paper_region,is_high_activity,is_high_local_sensitivity,quadrant_type
73,Oc1ccc(Br)cc1,6.4858623,7.0747848,3.087572755,2.1547,20.23,171.9523769,0.623119782,0.115154154,3.032455532,147.3883389,0,0,hotspot,7.099879520207254,5.635156638341969,6.0,0.1249999999999843,0.7947291302757331,0.3994216492827029,False,0.26588089181695956,0.19099319589158828,0.44061884897615916,6,0.3087572754999691,R₁,False,False,普通活性-低敏感
74,NCc1ccc(Cl)cc1,7.2278776,6.066574,6.610258504,1.7987,26.02,141.0345269,0.367067472,0.040569979,2.881555878,180.6125685,0,0,hotspot,7.099879520207254,5.635156638341969,8.0,0.3749999999999531,0.9792501303803394,0.6706853792740614,True,0.2785236749546516,0.22665370761878667,0.39955359873833635,8,0.6610258503999339,R₁,True,True,高活性-高敏感
75,C#CCCN1CCNCC1,20.729895,17.56595,1.637342499,-0.0851,15.27,138.1156984,0.335581766,0.021395138,2.086202268,119.7095059,8,8,normal,20.67180307692308,17.507734923076924,5.0,0.0,0.7204115083958531,0.2816171524787494,False,0.22041081537011722,0.18142831544664653,0.31136998185821546,5,0.16373424989998364,R₉,False,False,普通活性-低敏感
76,CC(CN)c1ccccc1,12.172774,2.1206825,7.080023087,1.7488,26.02,135.1047994,0.328785328,-0.001089812,2.746978189,181.1795714,0,0,hotspot,7.099879520207254,5.635156638341969,11.0,0.7499999999999063,0.0325064876797291,0.5179528697838622,True,0.2757937426732284,0.1707100467638406,0.5209890331284667,11,0.7080023086999292,R₁,True,True,高活性-高敏感
77,CCN1CCNC(O)C1,21.729921,6.5056214,3.377222551,-0.7701,35.5,130.1106131,0.494542482,0.117293841,2.231651619,87.12704562,4,4,normal,21.6607071,6.436665240000001,9.0,0.4999999999999375,0.2575328931899733,0.3623487699969597,False,0.2336284501048419,0.17142865709160982,0.37876130046905,9,0.33772225509996623,R₅,False,False,普通活性-低敏感
78,Cn1cnc2cnc(O)nc21,-9.719096,2.3102238,5.507909594,0.0689,63.83,150.0541608,0.794419224,0.315459031,2.873085923,394.3816552,2,2,normal,-10.67025554347826,1.3251711124347825,12.0,0.8749999999998906,0.8544201322822659,0.7391424234446249,False,0.27728311805005645,0.18962352657867568,0.4818221648166115,12,0.5507909593999449,R₃,False,True,普通活性-高敏感
79,CC(C)c1cccc(O)c1,6.7854075,8.614201,5.007991608,2.5156,20.23,136.088815,0.623316634,0.115360432,2.955063749,215.7231805,0,0,hotspot,7.099879520207254,5.635156638341969,8.0,0.3749999999999531,0.5580179171450156,0.4802250394634706,False,0.22657314056340572,0.17386827766952728,0.34955115398245534,8,0.5007991607999499,R₁,False,False,普通活性-低敏感
80,C=CC1CNCCN1CC,23.086634,12.074812,3.044868178,0.4661,15.27,140.1313485,0.353630133,0.040050808,2.411680378,111.8252188,6,6,normal,23.1524854,12.0101643,5.0,0.0,1.2006395877506291e-11,0.1217947271235897,False,0.13528475910824045,0.0976657806436213,0.22306237552568506,5,0.30448681779996956,R₇,False,False,普通活性-低敏感
81,OC1CCCO1,4.95861,-10.267589,4.583911396,0.1152,29.46,88.0524295,0.522107724,0.154109943,2.18410557,38.81274391,5,5,normal,3.8675915027777776,-9.008300347222225,9.0,0.4999999999999375,0.0174024651995319,0.3385771953998225,False,0.14608040100077452,0.1028431519283922,0.24696731550299997,9,0.4583911395999542,R₆,False,False,普通活性-低敏感
82,COc1nc2cncnc2n1C,-11.852429,0.014672481,4.952234941,0.3719,52.83,164.0698109,0.765529895,0.297583793,2.784076402,408.6986225,2,2,normal,-10.67025554347826,1.3251711124347825,5.0,0.0,0.2178032574966384,0.2634303748889717,False,0.07205906081090865,0.058036214069591786,0.10477903654064799,5,0.49522349409995053,R₃,False,False,普通活性-低敏感
83,CCN1CCNCC1Cl,23.206913,11.95592,2.658102807,0.4764,15.27,148.0767261,0.41029361,0.097631319,2.297255884,87.12704562,6,6,normal,23.1524854,12.0101643,9.0,0.4999999999999375,0.1853527818476374,0.3119299468342619,False,0.15859347768532905,0.1225407715409563,0.2427164586888655,9,0.2658102806999734,R₇,False,False,普通活性-低敏感
84,O=C(O)Cc1ccc(CO)cc1,6.364738,5.0810394,4.05799591,0.806,57.53,166.0629942,0.788300935,0.307314762,2.709147824,263.6070663,0,0,hotspot,7.099879520207254,5.635156638341969,9.0,0.4999999999999375,0.901380609854576,0.5827340193563378,False,0.24544781398888366,0.16102964468171604,0.4424235423722747,9,0.4057995909999594,R₁,False,False,普通活性-低敏感
85,C=CCC(C)c1ccccc1,12.291089,2.0432608,8.68698047,3.3662,0.0,146.1095504,0.087470569,-0.015590662,2.680097321,210.7397365,0,0,hotspot,7.099879520207254,5.635156638341969,5.0,0.0,0.0091171073542842,0.3502143510062506,True,0.3375341563004083,0.24992258897264566,0.5419611467318544,5,0.8686980469999132,R₁,True,True,高活性-高敏感
86,C=Cc1cccc(C(C)C)c1,6.653548,8.386989,6.168050015,3.453,0.0,146.1095504,0.07660912,-0.021860763,3.001937177,245.9701524,0,0,hotspot,7.099879520207254,5.635156638341969,7.0,0.2499999999999687,0.5924041273709506,0.4994432388112512,True,0.1176991958174756,0.088910725893208,0.1848722923074333,7,0.6168050014999383,R₁,True,False,高活性-低敏感
87,BrC1CCOC1,2.9775074,-8.163242,3.852295473,1.1702,9.23,149.9680269,0.439424782,0.059177684,2.18410557,40.81274391,5,5,normal,3.8675915027777776,-9.008300347222225,9.0,0.4999999999999375,0.2922929940736023,0.3917797171420465,False,0.1315204947356961,0.07817892063931171,0.2559841676272597,9,0.38522954729996145,R₆,False,False,普通活性-低敏感
88,O=C(O)Cc1ccc(Cl)cc1,6.3526926,5.12205,5.582640153,1.9671,37.3,170.0134571,0.788300946,0.307314773,2.736298072,253.2994976,0,0,hotspot,7.099879520207254,5.635156638341969,6.0,0.1249999999999843,0.9037275499775084,0.5319238711132255,False,0.16148733355073475,0.1219841982352315,0.25366131595357566,6,0.5582640152999442,R₁,False,False,普通活性-低敏感
89,CCN1CCNC(OC)C1,21.719332,6.4948072,2.18781946,-0.116,24.5,144.1262631,0.485355249,0.12011574,2.246450051,87.60689651,4,4,normal,21.6607071,6.436665240000001,5.0,0.0,0.382500207235156,0.202262840570538,False,0.14134720093369313,0.11881074391251809,0.19393226731643493,5,0.21878194599997813,R₅,False,False,普通活性-低敏感
90,COCn1cnc2cncnc21,-7.582238,-3.232839,4.485648707,0.4302,52.83,164.0698109,0.528495977,0.164591819,2.548405447,383.5417534,3,3,hotspot,-7.51545176,-3.28439073,5.0,0.0,0.3768976302156294,0.2924952373446708,False,0.22338717295318145,0.17986647688280286,0.3249354637840648,5,0.44856487069995515,R₄,False,False,普通活性-低敏感
91,CC(CCl)c1ccccc1,12.259071,1.9026283,8.029717273,3.0289,0.0,154.054928,0.154975195,0.028911433,2.746978189,181.1795714,0,0,hotspot,7.099879520207254,5.635156638341969,9.0,0.4999999999999375,1.6553425297161087e-13,0.4711886909199988,True,0.3099791185642654,0.2122425814348171,0.538031038532978,9,0.8029717272999196,R₁,True,True,高活性-高敏感
92,Cn1cnc2cnc(F)nc21,-9.726014,2.2619867,7.050724185,0.5024,43.6,152.0498244,0.628436964,0.310180327,2.873085923,394.3816552,2,2,normal,-10.67025554347826,1.3251711124347825,10.0,0.6249999999999218,0.9175022247505108,0.7447796348251016,True,0.3411207333599014,0.24064684214211157,0.5755598128680776,10,0.7050724184999295,R₃,True,True,高活性-高敏感
93,NCc1cccc(F)c1,7.7611256,6.2216635,2.314355349,1.2844,26.02,125.0640775,0.449526796,0.123030978,2.936866102,197.8625685,0,0,hotspot,7.099879520207254,5.635156638341969,8.0,0.3749999999999531,0.9074552483612198,0.4773107884683426,False,0.3855739078618077,0.2814503164007802,0.6285289546042049,8,0.23143553489997684,R₁,False,True,普通活性-高敏感
94,Cn1cnc2cnc(CO)nc21,-9.811228,2.272556,1.255067827,-0.1444,63.83,164.0698109,0.551224774,0.162863721,2.713681303,408.6986225,2,2,normal,-10.67025554347826,1.3251711124347825,5.0,0.0,1.0,0.3502027130799949,False,0.6734418612580102,0.5334883732265302,0.99999999999813,5,0.12550678269998744,R₃,False,True,普通活性-高敏感
95,Cn1cnc2cnc(S(N)(=O)=O)nc21,-9.647305,2.2391768,1.217269556,-0.9893,103.76,213.0320455,0.591648396,0.273340981,2.78787911,587.287713,2,2,normal,-10.67025554347826,1.3251711124347825,6.0,0.1249999999999843,0.8504274768740745,0.3413190253022127,False,0.4660543327977902,0.41839141280027875,0.5772678127919834,6,0.12172695559998782,R₃,False,True,普通活性-高敏感
96,CCc1cccc(O)c1,7.4972696,6.780767,6.448395254,1.9546,20.23,122.0731649,0.623306394,0.115350007,2.936866102,193.514053,0,0,hotspot,7.099879520207254,5.635156638341969,6.0,0.1249999999999843,0.8530634492850641,0.5513548449454887,True,0.3185298892066526,0.26064268079738534,0.4536000421616096,6,0.6448395253999355,R₁,True,True,高活性-高敏感
97,NS(=O)(=O)c1ccccc1,8.089021,7.269086,5.798465449,0.334,60.16,157.0197495,0.462173508,0.237545098,3.218646629,303.7795181,0,0,hotspot,7.099879520207254,5.635156638341969,5.0,0.0,0.7376560557943963,0.4532354346982957,False,0.2619815447784394,0.2079631512701972,0.38802446296433785,5,0.579846544899942,R₁,False,False,普通活性-低敏感
98,NS(=O)(=O)C1CCCCC1,3.66432,-8.777505,0.586663837,0.6076,60.16,163.0666997,0.439950709,0.211462396,2.556903823,191.7933559,5,5,normal,3.8675915027777776,-9.008300347222225,5.0,0.0,0.8684713218839184,0.2840079500451731,False,0.21051937701928747,0.20060491162489558,0.23365312960620196,5,0.058666383699994135,R₆,False,False,普通活性-低敏感
99,CCC1CCOC1,3.1154342,-8.310045,3.473882094,1.4329,9.23,100.088815,0.430602394,0.049451651,2.139963319,46.14170945,5,5,normal,3.8675915027777776,-9.008300347222225,5.0,0.0,0.4182280418917506,0.2644236963275113,False,0.08779436066134635,0.07009107341643146,0.1291020308994811,5,0.34738820939996523,R₆,False,False,普通活性-低敏感
100,Clc1cccc2ccccc12,3.900256,5.1068277,3.909733155,3.4932,0.0,162.0236279,0.132053255,0.048389036,2.913161164,374.0344904,0,0,hotspot,7.099879520207254,5.635156638341969,6.0,0.1249999999999843,0.5170871053553943,0.3490154578065979,False,0.20341937211467698,0.17306306588368056,0.27425075332033527,6,0.3909733154999609,R₁,False,False,普通活性-低敏感
101,Nc1ccc2ccccc2c1,7.8830075,8.158957,8.405303476,2.422,26.02,143.0734993,0.430703486,0.031992606,2.828901216,379.2844904,0,0,hotspot,7.099879520207254,5.635156638341969,8.0,0.3749999999999531,0.6164450018373668,0.6336456395911624,True,0.278139541051424,0.21378326621382535,0.4283041823391544,8,0.840530347599916,R₁,True,True,高活性-高敏感
102,CCC1CCCCC1,3.9370232,-8.8837385,4.884335157,2.9767,0.0,112.1252005,0.02342732,-0.041690861,2.125016255,51.05865003,5,5,normal,3.8675915027777776,-9.008300347222225,5.0,0.0,0.9717943912200832,0.4869117236460054,False,0.1219157801524196,0.1000980835153464,0.17282373897225706,5,0.48843351569995114,R₆,False,False,普通活性-低敏感
103,OCCCN1CCNCC1,20.58456,17.416668,1.061147792,-0.726,35.5,144.1262631,0.440598137,0.044272191,2.017237222,81.6752921,8,8,normal,20.67180307692308,17.507734923076924,7.0,0.2499999999999687,0.5648213365750986,0.2868923126525159,False,0.2518868876876737,0.19704209933829153,0.3798580605028987,7,0.10611477919998939,R₉,False,False,普通活性-低敏感
104,C#Cc1ccccc1C(C)C,3.0024593,4.8715434,1.74865618,2.7913,0.0,144.0939004,0.142327096,0.027672232,3.151862533,276.3349389,0,0,hotspot,7.099879520207254,5.635156638341969,5.0,0.0,0.3640195107019931,0.1791521004105909,False,0.2900362695551495,0.24878930797915624,0.3862791798991338,5,0.17486561799998251,R₁,False,True,普通活性-高敏感
105,C#Cc1ncc2ncn(C)c2n1,-9.7700815,2.2667105,3.936981482,0.3446,43.6,158.0592462,0.524513844,0.206206574,2.820750834,463.352863,2,2,normal,-10.67025554347826,1.3251711124347825,5.0,0.0,0.9617597472469476,0.4460071834540685,False,0.21750644223729212,0.17134140602610012,0.3252248600634068,5,0.39369814819996063,R₃,False,False,普通活性-低敏感
106,Cn1c(Cl)nc2cncnc21,-11.891171,0.077288896,4.592707207,1.0167,43.6,168.0202738,0.506658737,0.204272171,2.924165617,394.3816552,2,2,normal,-10.67025554347826,1.3251711124347825,9.0,0.4999999999999375,0.2485586636960797,0.4082758873887868,False,0.21999520888104976,0.13565841342614077,0.41678106494250405,9,0.45927072069995406,R₃,False,False,普通活性-低敏感
107,NCCN1CCNCC1,20.717463,17.554186,4.969222324,-1.1497,41.29,129.1265975,0.339989515,0.010790991,2.077860755,65.9483369,8,8,normal,20.67180307692308,17.507734923076924,10.0,0.6249999999999218,0.7810804769652141,0.620593036049521,False,0.3091115641664692,0.2613066585865027,0.4206563438530576,10,0.49692223239995037,R₉,False,True,普通活性-高敏感
108,C=Cc1cccc2ccccc12,3.9064608,4.648252,6.662317441,3.4828,0.0,154.0782503,0.087283029,-0.011165158,2.876112516,407.8127537,0,0,hotspot,7.099879520207254,5.635156638341969,5.0,0.0,0.5006239454523747,0.4166798812756858,True,0.1979621206565343,0.1572343235817161,0.29299364716444337,5,0.6662317440999334,R₁,True,False,高活性-低敏感
109,NCc1cccc(CO)c1,7.773355,6.235743,8.558134234,0.6376,46.25,137.084064,0.459827904,0.068147618,2.871145729,190.9174942,0,0,hotspot,7.099879520207254,5.635156638341969,10.0,0.6249999999999218,0.9043947952535724,0.8011438079360141,True,0.6058959723645657,0.5228085339810181,0.7997666619261768,10,0.8558134233999145,R₁,True,True,高活性-高敏感
110,Cn1cnc2c(F)ncnc21,-4.6353555,5.4255977,6.918097982,0.5024,43.6,152.0498244,0.561904086,0.243653705,2.941490232,394.3816552,7,7,normal,-4.63897532,5.42452347,9.0,0.4999999999999375,1.0,0.7267239192799536,True,0.3662183396277747,0.2556287201072209,0.6242607851757338,9,0.6918097981999308,R₈,True,True,高活性-高敏感
111,NCc1cccc(Br)c1,7.7771564,6.1881433,1.721994522,1.9078,26.02,184.9840114,0.344297811,0.017800946,2.936866102,197.8625685,0,0,hotspot,7.099879520207254,5.635156638341969,7.0,0.2499999999999687,0.9090305805537764,0.4165889550461167,False,0.38842100364255283,0.2599558159506231,0.6881731082570555,7,0.17219945219998278,R₁,False,True,普通活性-高敏感
112,C#Cc1ncnc2c1ncn2C,-4.6233096,5.4409423,5.113936347,0.3446,43.6,158.0592462,0.482063148,0.163756757,2.924996575,463.352863,7,7,normal,-4.63897532,5.42452347,5.0,0.0,0.8362299364542038,0.4554264348162407,False,0.21307743820997388,0.1400486645447266,0.3834779100955509,5,0.5113936346999489,R₈,False,False,普通活性-低敏感
113,CC(=O)Nc1cccc(CN)c1,8.323478,6.7457385,4.278723397,1.1037,55.12,164.094963,0.547243815,0.220747564,2.790011068,283.6119538,0,0,hotspot,7.099879520207254,5.635156638341969,6.0,0.1249999999999843,0.7802756011583561,0.4427316162274851,False,0.17321858248974056,0.13036322885356053,0.27321440764082733,6,0.42787233969995725,R₁,False,False,普通活性-低敏感
114,Cn1cnc2cnc(Br)nc21,-9.866111,2.3767948,4.665639194,1.1258,43.6,211.9697583,0.516470725,0.198159795,2.873085923,394.3816552,2,2,normal,-10.67025554347826,1.3251711124347825,10.0,0.6249999999999218,0.9276008733487708,0.6524058297645892,False,0.27083912722795894,0.20623821350453103,0.42157459258262403,10,0.4665639193999533,R₃,False,True,普通活性-高敏感
115,CCN1CCNCC1Br,23.141195,12.021209,3.747522431,0.6325,15.27,192.0262105,0.391212189,0.07817911,2.297255884,87.12704562,6,6,normal,23.1524854,12.0101643,5.0,0.0,0.9183184699327916,0.4253964382198225,False,0.1875568449547283,0.12943428082234296,0.32317616126362736,5,0.3747522430999625,R₇,False,False,普通活性-低敏感
116,Oc1ccc(F)cc1,6.461917,7.212324,4.548370917,1.5313,20.23,112.032443,0.630941158,0.122977763,3.032455532,147.3883389,0,0,hotspot,7.099879520207254,5.635156638341969,6.0,0.1249999999999843,0.7721903278082589,0.4510919350224548,False,0.1666133484492366,0.12122461275583135,0.2725203984005155,6,0.4548370916999545,R₁,False,False,普通活性-低敏感
117,CCCn1cnc2cncnc21,-7.542706,-3.2549179,4.882016352,1.2363,43.6,162.0905463,0.477899245,0.162672617,2.548405447,379.1932379,3,3,hotspot,-7.51545176,-3.28439073,6.0,0.1249999999999843,0.708645174295669,0.4453742063686765,False,0.21221792534550643,0.1804023359659149,0.2864543005645533,6,0.4882016351999512,R₄,False,False,普通活性-低敏感
118,CC(CS(N)(=O)=O)c1ccccc1,12.059989,1.9044977,6.83319616,1.0786,60.16,199.0666997,0.437880301,0.209170377,2.756569313,358.4609085,0,0,hotspot,7.099879520207254,5.635156638341969,6.0,0.1249999999999843,0.0266949330656831,0.3188363263196729,True,0.18735110402529218,0.11795425805644955,0.3492770779525916,6,0.6833196159999316,R₁,True,False,高活性-低敏感
119,O=C(O)Cc1ccc(F)cc1,6.33429,5.093381,4.359608812,1.4528,37.3,154.0430077,0.78830096,0.307314787,2.736298072,253.2994976,0,0,hotspot,7.099879520207254,5.635156638341969,6.0,0.1249999999999843,0.8985163353344455,0.4814392530803115,False,0.2353466165099725,0.16868912055656446,0.3908807737345912,6,0.4359608811999564,R₁,False,False,普通活性-低敏感
120,OCn1cnc2cncnc21,-7.456858,-3.341672,7.217553802,-0.2239,63.83,150.0541608,0.540490328,0.164585325,2.760004898,369.3747187,3,3,hotspot,-7.51545176,-3.28439073,9.0,0.4999999999999375,0.3951022405889384,0.5572328242566339,True,0.3014749186153617,0.24849683838394243,0.42509043915533984,9,0.7217553801999278,R₄,True,True,高活性-高敏感
121,BrC1CCCO1,4.9341965,-10.244059,3.972501219,1.5178,9.23,149.9680269,0.479106236,0.112112219,2.18410557,40.81274391,5,5,normal,3.8675915027777776,-9.008300347222225,8.0,0.3749999999999531,0.0385548855121419,0.2829665144136126,False,0.12066710373532977,0.08491287715319762,0.20409363242697143,8,0.3972501218999603,R₆,False,False,普通活性-低敏感
122,CCc1nc2cncnc2n1C,-11.7574005,0.031206219,6.480025097,0.9257,43.6,162.0905463,0.478380233,0.162629835,2.784076402,404.3501069,2,2,normal,-10.67025554347826,1.3251711124347825,6.0,0.1249999999999843,0.3383051154579812,0.3981925385173637,True,0.26926920643522584,0.23265090604384697,0.3547119073484431,6,0.6480025096999352,R₃,True,False,高活性-低敏感
123,FCn1cnc2cncnc21,-7.5663548,-3.2322247,6.724378872,0.7533,43.6,152.0498244,0.453587298,0.167661615,2.760004898,369.3747187,3,3,hotspot,-7.51545176,-3.28439073,9.0,0.4999999999999375,0.463026197191471,0.5578830140373956,True,0.2443289373801149,0.19363343939532296,0.36261843267796273,9,0.6724378871999327,R₄,True,False,高活性-低敏感
124,NC1CCCO1,4.8551435,-10.162811,2.252230323,0.0816,35.25,87.06841391,0.46880782,0.105209498,2.18410557,40.81274391,5,5,normal,3.8675915027777776,-9.008300347222225,9.0,0.4999999999999375,0.109430477078926,0.27291835604365,False,0.168163980572758,0.13815474113164433,0.23818553926868982,9,0.22522303229997748,R₆,False,False,普通活性-低敏感
125,C=CCCN1CCNCC1,20.733124,17.570312,6.788711387,0.4677,15.27,140.1313485,0.324936223,0.010749588,2.068319096,95.43071362,8,8,normal,20.67180307692308,17.507734923076924,5.0,0.0,0.701359433942579,0.4819562856627465,True,0.3958112387346605,0.3330654007442181,0.5422181940456927,5,0.6788711386999321,R₉,True,True,高活性-高敏感
126,C=Cc1ccc(O)cc1,6.4764357,7.4028177,5.119938704,2.0352,20.23,120.0575149,0.623083942,0.115117691,3.009781948,198.3125496,0,0,hotspot,7.099879520207254,5.635156638341969,5.0,0.0,0.7435510806782643,0.4278628723634587,False,0.16998672091201836,0.13851328988443518,0.24342472664304574,5,0.5119938703999488,R₁,False,False,普通活性-低敏感
127,O=C(O)c1ccc2ccccc2c1,8.080676,7.440033,9.244076057,2.538,37.3,172.0524295,0.812840011,0.335201021,2.686034664,460.3518617,0,0,hotspot,7.099879520207254,5.635156638341969,5.0,0.0,0.7138036057598328,0.5839041240079128,True,0.35072091804955147,0.25188705323035915,0.5813332692943335,5,0.9244076056999074,R₁,True,True,高活性-高敏感
128,Fc1ccc2ccccc2c1,7.826915,8.139618,7.817865419,2.9789,0.0,146.0531784,0.330336061,0.12334753,2.828901216,379.2844904,0,0,hotspot,7.099879520207254,5.635156638341969,7.0,0.2499999999999687,0.6221795130556256,0.5743684706766471,True,0.22699298548645452,0.1610045226407282,0.3809660654598159,7,0.7817865418999218,R₁,True,False,高活性-低敏感
129,CCC(C)(C)c1ccccc1,3.084092,10.971978,3.916280699,3.3742,0.0,148.1252005,0.053936165,-0.010616604,2.928444531,208.7397365,1,1,hotspot,2.99682739,11.0612441,5.0,0.0,0.3090172926297078,0.2493564157488966,False,0.13454399835273545,0.09571632323743333,0.2251419069551071,5,0.39162806989996085,R₂,False,False,普通活性-低敏感
130,CCN1CCNC(Cl)C1,21.65555,6.430831,1.70189526,0.4764,15.27,148.0767261,0.394971537,0.095406608,2.231651619,87.12704562,4,4,normal,21.6607071,6.436665240000001,9.0,0.4999999999999375,1.0,0.5180758103999744,False,0.14566738572021198,0.12304152730441054,0.19846105535708203,9,0.17018952599998297,R₅,False,False,普通活性-低敏感
131,OCCN1CCNCC1,20.775482,17.610666,0.987782903,-1.1161,35.5,130.1106131,0.450843988,0.055799433,2.077860755,68.7032244,8,8,normal,20.67180307692308,17.507734923076924,12.0,0.8749999999998906,0.493951652222641,0.4501968117867556,False,0.31845002685913987,0.22254938377918862,0.5422181940456927,12,0.09877829029999012,R₉,False,True,普通活性-高敏感
132,CC(CBr)c1ccccc1,12.289465,2.0024276,7.183120917,3.185,0.0,198.0044125,0.10190924,0.009752775,2.746978189,181.1795714,0,0,hotspot,7.099879520207254,5.635156638341969,11.0,0.7499999999999063,0.0054779244770626,0.5139682140230619,True,0.2941952729502183,0.18343725791586785,0.5526306413637027,11,0.7183120916999282,R₁,True,True,高活性-高敏感
133,O=C(O)Cc1ccc(O)cc1,6.3824553,5.1579065,4.917931835,1.0193,57.53,152.0473441,0.815281438,0.307314796,2.736298072,250.5446101,0,0,hotspot,7.099879520207254,5.635156638341969,8.0,0.3749999999999531,0.9111307388018824,0.582556495040531,False,0.1826167153067879,0.11434304619908842,0.34192194322475333,8,0.4917931834999508,R₁,False,False,普通活性-低敏感
134,NS(=O)(=O)c1ccc2ccccc2c1,8.074931,7.5500913,6.908222336,1.4872,60.16,207.0353995,0.462195791,0.237567706,2.749372328,575.4466217,0,0,hotspot,7.099879520207254,5.635156638341969,5.0,0.0,0.6981278984251665,0.4857672629675223,True,0.29274247983992235,0.22746646836185533,0.4450531732887454,5,0.6908222335999309,R₁,True,True,高活性-高敏感
135,ClC1CCCCC1,3.8323665,-8.917301,4.474678915,2.5579,0.0,118.054928,0.156572486,0.033563603,2.12291795,46.14170945,5,5,normal,3.8675915027777776,-9.008300347222225,9.0,0.4999999999999375,1.0,0.6289871565999633,False,0.14565389134533296,0.09784146484629296,0.257216219843093,9,0.44746789149995525,R₆,False,False,普通活性-低敏感
136,CC(C)(Br)c1ccccc1,2.9739015,11.084148,5.33336902,3.3166,0.0,198.0044125,0.125676312,0.04493554,2.966043179,195.718293,1,1,hotspot,2.99682739,11.0612441,10.0,0.6249999999999218,0.935423156078266,0.681461707623435,False,0.13823477103152415,0.1136462787533703,0.19560791968054977,10,0.5333369019999467,R₂,False,False,普通活性-低敏感
137,OCc1ccccc1O,4.5865755,4.6641293,5.184727758,0.8845,40.46,124.0524295,0.62816785,0.120583741,3.006524007,195.8625685,0,0,hotspot,7.099879520207254,5.635156638341969,6.0,0.1249999999999843,0.6078645974908963,0.4272484895672435,False,0.1833951163267555,0.1517618732377027,0.2572060168678787,6,0.5184727757999482,R₁,False,False,普通活性-低敏感
138,FCCN1CCNCC1,20.667164,17.503435,2.941672815,-0.1389,15.27,132.1062766,0.416270402,0.102083793,2.077860755,68.7032244,8,8,normal,20.67180307692308,17.507734923076924,9.0,0.4999999999999375,0.9896467859036836,0.5645609483710745,False,0.2165922011108092,0.155330706108575,0.35953568944935566,9,0.29416728149997057,R₉,False,False,普通活性-低敏感
139,COc1cccc2ccccc12,3.6536958,4.840637,3.093546284,2.8484,9.23,158.0731649,0.622294497,0.126180342,2.79096703,387.631175,0,0,hotspot,7.099879520207254,5.635156638341969,5.0,0.0,0.4684974957386195,0.2642911000815734,False,0.23149366769092472,0.18848488112062534,0.33184750302162336,5,0.309354628399969,R₁,False,False,普通活性-低敏感
140,CCC(C)N1CCNCC1,23.162949,20.664013,3.893016486,0.6901,15.27,142.1469986,0.325205296,0.011019059,2.239538806,87.25838097,9,9,normal,23.0833094,20.8197261,6.0,0.1249999999999843,6.328826351875705e-12,0.1932206594418784,False,0.07924200774962964,0.06621671022631283,0.10963436863736888,6,0.3893016485999611,R₁₀,False,False,普通活性-低敏感
141,C#CC1CCCO1,4.9792004,-10.286503,3.464002859,0.7986,9.23,96.05751488,0.483094894,0.117558071,2.306687,84.84336712,5,5,normal,3.8675915027777776,-9.008300347222225,6.0,0.1249999999999843,6.264988527959758e-13,0.1760601143601694,False,0.13189981130764922,0.08336500999359131,0.24514768104045093,6,0.34640028589996535,R₆,False,False,普通活性-低敏感
142,CC(N)N1CCNCC1,23.042782,20.814634,2.821593119,-0.8037,41.29,129.1265975,0.370279607,0.054324386,2.228362115,76.37215812,9,9,normal,23.0833094,20.8197261,9.0,0.4999999999999375,0.8483773955295063,0.5173769434188219,False,0.11828485159925492,0.09816457565462189,0.165232162136732,9,0.2821593118999718,R₁₀,False,False,普通活性-低敏感
143,O=C(O)C1CCCCC1,3.7796023,-8.877596,3.157291973,1.6513,37.3,128.0837296,0.787013605,0.305987143,2.312191534,103.4837784,5,5,normal,3.8675915027777776,-9.008300347222225,6.0,0.1249999999999843,0.9624256477046448,0.452519373231376,False,0.15372555455781411,0.11150231135641807,0.2522464553610716,6,0.3157291972999684,R₆,False,False,普通活性-低敏感
144,C#Cc1cccc(O)c1,7.195264,7.558697,4.497446405,1.3735,20.23,118.0418648,0.624241747,0.116321328,3.119201792,244.9897024,0,0,hotspot,7.099879520207254,5.635156638341969,6.0,0.1249999999999843,0.7350254871776463,0.4379055023532712,False,0.20736329183841135,0.12667348936383574,0.3956394976124211,6,0.449744640499955,R₁,False,False,普通活性-低敏感
145,NCc1ccccc1CO,4.164905,4.1636147,5.902789673,0.6376,46.25,137.084064,0.460120308,0.068451274,2.964000094,187.1674942,0,0,hotspot,7.099879520207254,5.635156638341969,9.0,0.4999999999999375,0.5104239203105554,0.5392387630131242,True,0.20564006100158363,0.16395886931762774,0.30289617493081405,9,0.590278967299941,R₁,True,False,高活性-低敏感
146,CC(C)c1ccccc1Cl,2.7659278,4.707408,5.018611977,3.4634,0.0,154.054928,0.128040798,0.04400983,3.031327899,215.7231805,0,0,hotspot,7.099879520207254,5.635156638341969,6.0,0.1249999999999843,0.3203057941562057,0.334336217326837,False,0.20415499901872125,0.16068702068223817,0.3055802818038484,6,0.5018611976999499,R₁,False,False,普通活性-低敏感
