id_min,id_max,Source,Target,Tanimoto_Similarity,activity_i_raw,activity_j_raw,activity_i_norm,activity_j_norm,delta_activity_norm,cliff_strength_raw,region_pair,cliff_strength_norm,is_cliff_moderate,is_cliff_strong
60,276,60,276,0.677419355,4.179711557,6.325376145,0.4179711556999582,0.6325376144999367,0.21456645879997854,0.14535147212491553,R₄,0.2716478196844914,True,False
60,253,60,253,0.677419355,4.179711557,3.860561815,0.4179711556999582,0.3860561814999614,0.03191497419999678,0.02161982123740346,R₄,0.04027748768011022,False,False
60,120,60,120,0.677419355,4.179711557,7.217553802,0.4179711556999582,0.7217553801999278,0.3037842244999696,0.2057893134199446,R₄,0.3846627459847296,True,True
60,123,60,123,0.677419355,4.179711557,6.724378872,0.4179711556999582,0.6724378871999327,0.2544667314999745,0.1723806891216709,R₄,0.32219073950735244,True,False
60,259,60,259,0.666666667,4.179711557,5.347246553,0.4179711556999582,0.5347246552999465,0.11675349959998832,0.07783566643891004,R₄,0.14539754932063756,False,False
61,306,61,306,0.6,5.20091694,4.615785498,0.520091693999948,0.46157854979995383,0.058513144199994205,0.03510788651999652,R₈,0.06549931346313057,False,False
61,244,61,244,0.6,5.20091694,5.83618258,0.520091693999948,0.5836182579999416,0.06352656399999357,0.03811593839999614,R₈,0.07112417951130642,False,False
61,110,61,110,0.6,5.20091694,6.918097982,0.520091693999948,0.6918097981999308,0.1717181041999828,0.10303086251998968,R₈,0.19251096646476482,False,False
61,189,61,189,0.5625,5.20091694,5.202344967,0.520091693999948,0.520234496699948,0.00014280269999999984,8.032651874999991e-05,R₈,0.0,False,False
62,293,62,293,0.565217391,4.386349844,4.319303527,0.43863498439995613,0.4319303526999568,0.006704631699999353,0.003789574437089529,R₁₀,0.0069360581241496525,False,False
62,242,62,242,0.565217391,4.386349844,2.76397184,0.43863498439995613,0.2763971839999724,0.16223780039998376,0.09169962626365757,R₁₀,0.17132227403366557,False,False
62,142,62,142,0.565217391,4.386349844,2.821593119,0.43863498439995613,0.2821593118999718,0.15647567249998434,0.0884427713654116,R₁₀,0.165232162136732,False,False
62,197,62,197,0.565217391,4.386349844,3.63933076,0.43863498439995613,0.3639330759999636,0.07470190839999252,0.042222817768564756,R₁₀,0.07880378320358664,False,False
62,321,62,321,0.52,4.386349844,2.638513423,0.43863498439995613,0.2638513422999736,0.17478364209998254,0.09088749389199093,R₁₀,0.16980363805721,False,False
63,148,63,148,0.565217391,7.083768157,4.226219037,0.7083768156999292,0.4226219036999577,0.28575491199997144,0.16151364582605846,R₁,0.301870058443316,True,False
63,225,63,225,0.541666667,7.083768157,7.122262926,0.7083768156999292,0.7122262925999288,0.003849476899999593,0.002085133322116272,R₁,0.0037488614463020314,False,False
63,170,63,170,0.541666667,7.083768157,2.416938977,0.7083768156999292,0.24169389769997585,0.4666829179999533,0.252786580738869,R₁,0.47254465223007536,True,True
64,156,64,156,0.481481481,3.396343677,5.064104054,0.339634367699966,0.5064104053999494,0.1667760376999834,0.08029957362709983,R₁,0.15000489934038086,False,False
64,108,64,108,0.48,3.396343677,6.662317441,0.339634367699966,0.6662317440999334,0.32659737639996733,0.15676674067198432,R₁,0.29299364716444337,True,False
64,176,64,176,0.461538462,3.396343677,4.440805511,0.339634367699966,0.4440805510999556,0.10444618339998957,0.048205930848201115,R₁,0.08999182482208681,False,False
64,155,64,155,0.409090909,3.396343677,7.725106636,0.339634367699966,0.7725106635999227,0.4328762958999567,0.17708575737426627,R₁,0.3309889184364928,True,False
65,154,65,154,0.612903226,4.444907192,6.256924911,0.44449071919995553,0.6256924910999374,0.18120177189998188,0.11105915055441505,R₁,0.2075233554099387,False,False
65,220,65,220,0.592592593,4.444907192,5.762825965,0.44449071919995553,0.5762825964999424,0.13179187729998687,0.07809889030553706,R₁,0.14588976124035355,False,False
65,133,65,133,0.555555556,4.444907192,4.917931835,0.44449071919995553,0.4917931834999508,0.047302464299995295,0.026279146854354035,R₁,0.048990130784585084,False,False
65,84,65,84,0.555555556,4.444907192,4.05799591,0.44449071919995553,0.4057995909999594,0.03869112819999615,0.021495071239416137,R₁,0.04004421310367938,False,False
65,199,65,199,0.535714286,4.444907192,7.844851726,0.44449071919995553,0.7844851725999216,0.33999445339996603,0.1821398858471231,R₁,0.34043981781728905,True,False
66,311,66,311,0.6,8.132593737,6.415805838,0.8132593736999187,0.6415805837999358,0.17167878989998298,0.10300727393998978,R₁,0.1924668573176958,False,False
66,241,66,241,0.48,8.132593737,6.232726246,0.8132593736999187,0.6232726245999377,0.18998674909998103,0.0911936395679909,R₁,0.17037611103554448,False,False
66,224,66,224,0.47826087,8.132593737,5.057454711,0.8132593736999187,0.5057454710999494,0.30751390259996936,0.14707186659455662,R₁,0.2748648481227625,True,False
66,299,66,299,0.444444444,8.132593737,4.93079837,0.8132593736999187,0.49307983699995067,0.32017953669996807,0.1423020161687949,R₁,0.26594553064252424,True,False
18,66,18,66,0.433333333,2.469854016,8.132593737,0.2469854015999753,0.8132593736999187,0.5662739720999435,0.2453853877212175,R₁,0.45870489115488094,True,True
67,201,67,201,0.55,8.599205097,4.554140764,0.8599205096999141,0.4554140763999544,0.40450643329995967,0.22247853831497783,R₁,0.41587053701606497,True,True
67,194,67,194,0.52173913,8.599205097,6.85722538,0.8599205096999141,0.6857225379999314,0.17419797169998263,0.09088589820251357,R₁,0.16980065421919036,False,False
68,293,68,293,0.5,4.576245618,4.319303527,0.4576245617999542,0.4319303526999568,0.025694209099997423,0.012847104549998711,R₁₀,0.023873064414227253,False,False
62,68,62,68,0.5,4.386349844,4.576245618,0.43863498439995613,0.4576245617999542,0.01898957739999807,0.009494788699999035,R₁₀,0.017604446597892464,False,False
68,142,68,142,0.5,4.576245618,2.821593119,0.4576245617999542,0.2821593118999718,0.1754652498999824,0.0877326249499912,R₁₀,0.16390423342383612,False,False
68,242,68,242,0.5,4.576245618,2.76397184,0.4576245617999542,0.2763971839999724,0.18122737779998183,0.09061368889999091,R₁₀,0.16929164010479364,False,False
68,197,68,197,0.5,4.576245618,3.63933076,0.4576245617999542,0.3639330759999636,0.09369148579999059,0.046845742899995296,R₁₀,0.08744835971103898,False,False
69,216,69,216,0.518518519,4.471388317,2.875828168,0.4471388316999553,0.2875828167999712,0.15955601489998406,0.08273274854348167,R₁,0.15455478196289438,False,False
19,69,19,69,0.5,2.869477425,4.471388317,0.2869477424999713,0.4471388316999553,0.16019108919998398,0.08009554459999199,R₁,0.14962337801255676,False,False
69,148,69,148,0.481481481,4.471388317,4.226219037,0.4471388316999553,0.4226219036999577,0.02451692799999755,0.011804446803009188,R₁,0.021923360620917133,False,False
63,69,63,69,0.481481481,7.083768157,4.471388317,0.7083768156999292,0.4471388316999553,0.2612379839999739,0.12578125142976174,R₁,0.23505274940814597,False,False
69,225,69,225,0.464285714,4.471388317,7.122262926,0.4471388316999553,0.7122262925999288,0.2650874608999735,0.12307632105639127,R₁,0.2299947013335718,False,False
37,70,37,70,0.566666667,3.974664579,3.805983456,0.39746645789996027,0.3805983455999619,0.01686811229999835,0.00955859697562177,R₇,0.01772376402241209,False,False
70,286,70,286,0.566666667,3.805983456,2.245328385,0.3805983455999619,0.22453283849997754,0.15606550709998437,0.08843712074201299,R₇,0.16522159582970877,False,False
70,83,70,83,0.566666667,3.805983456,2.658102807,0.3805983455999619,0.2658102806999734,0.1147880648999885,0.06504657014825617,R₇,0.12148275117820663,False,False
70,200,70,200,0.566666667,3.805983456,0.797920995,0.3805983455999619,0.07979209949999203,0.30080624609996987,0.1704568728902517,R₇,0.3185933252888713,True,False
70,207,70,207,0.566666667,3.805983456,3.60509377,0.3805983455999619,0.36050937699996394,0.02008896859999798,0.011383748880028513,R₇,0.021136682213125705,False,False
71,230,71,230,0.586206897,3.09432393,0.295161102,0.30943239299996905,0.02951611019999705,0.279916282799972,0.16408885555994604,R₅,0.3066855371574258,True,False
71,77,71,77,0.586206897,3.09432393,3.377222551,0.30943239299996905,0.33772225509996623,0.028289862099997176,0.016583712278197247,R₅,0.030860283645864354,False,False
71,247,71,247,0.586206897,3.09432393,3.513761289,0.30943239299996905,0.3513761288999649,0.04194373589999584,0.024587707270524062,R₅,0.0458272461445678,False,False
71,130,71,130,0.586206897,3.09432393,1.70189526,0.30943239299996905,0.17018952599998297,0.1392428669999861,0.08162512899344554,R₅,0.15248360372201414,False,False
71,150,71,150,0.586206897,3.09432393,0.996493466,0.30943239299996905,0.09964934659999003,0.20978304639997902,0.12297626867333872,R₅,0.22980760972913064,False,False
72,206,72,206,0.52173913,4.601531203,4.262992225,0.46015312029995403,0.42629922249995733,0.0338538977999967,0.017662903185279195,R₁,0.03287830212922446,False,False
72,146,72,146,0.52173913,4.601531203,5.018611977,0.46015312029995403,0.5018611976999499,0.041708077399995824,0.021760736016646486,R₁,0.04054098937126137,False,False
73,116,73,116,0.444444444,3.087572755,4.548370917,0.3087572754999691,0.4548370916999545,0.1460798161999854,0.0649243626906247,R₁,0.121254230990827,False,False
73,317,73,317,0.444444444,3.087572755,4.738903381,0.3087572754999691,0.4738903380999526,0.1651330625999835,0.07339247219326686,R₁,0.1370890581593176,False,False
73,255,73,255,0.428571429,3.087572755,5.927492113,0.3087572754999691,0.5927492112999406,0.2839919357999715,0.12171082975027005,R₁,0.22744131927990807,False,False
73,260,73,260,0.411764706,3.087572755,5.383483818,0.3087572754999691,0.5383483817999462,0.22959110629997703,0.09453751438582479,R₁,0.17662894465761173,False,False
74,298,74,298,0.523809524,6.610258504,3.370347678,0.6610258503999339,0.3370347677999663,0.3239910825999676,0.16970961475693372,R₁,0.3171960000195598,True,False
74,269,74,269,0.523809524,6.610258504,5.490206081,0.6610258503999339,0.5490206080999451,0.11200524229998876,0.05866941265466178,R₁,0.10955787152167827,False,False
75,190,75,190,0.56,1.637342499,4.298532476,0.16373424989998364,0.429853247599957,0.2661189976999734,0.1490266387119851,R₉,0.2785201478828337,True,False
75,167,75,167,0.56,1.637342499,2.926725075,0.16373424989998364,0.2926725074999707,0.12893825759998706,0.07220542425599276,R₉,0.13486935387684656,False,False
75,131,75,131,0.5,1.637342499,0.987782903,0.16373424989998364,0.09877829029999012,0.06495595959999352,0.03247797979999676,R₉,0.06058155485745184,False,False
75,107,75,107,0.5,1.637342499,4.969222324,0.16373424989998364,0.49692223239995037,0.33318798249996673,0.16659399124998336,R₉,0.31136998185821546,True,False
75,138,75,138,0.5,1.637342499,2.941672815,0.16373424989998364,0.29416728149997057,0.13043303159998693,0.06521651579999346,R₉,0.12180053875788503,False,False
76,132,76,132,0.608695652,7.080023087,7.183120917,0.7080023086999292,0.7183120916999282,0.010309782999998962,0.006275520085162884,R₁,0.011584618664754463,False,False
76,205,76,205,0.608695652,7.080023087,5.680705599,0.7080023086999292,0.5680705598999433,0.13993174879998593,0.08517584707130765,R₁,0.15912322110880384,False,False
76,91,76,91,0.583333333,7.080023087,8.029717273,0.7080023086999292,0.8029717272999196,0.09496941859999042,0.055398827485004604,R₁,0.10344208488887775,False,False
77,130,77,130,0.586206897,3.377222551,1.70189526,0.33772225509996623,0.17018952599998297,0.16753272909998326,0.09820884127164278,R₅,0.1834940928583786,False,False
77,247,77,247,0.586206897,3.377222551,3.513761289,0.33772225509996623,0.3513761288999649,0.013653873799998661,0.008003994992326813,R₅,0.014816757008203358,False,False
77,150,77,150,0.586206897,3.377222551,0.996493466,0.33772225509996623,0.09964934659999003,0.2380729084999762,0.13955998095153596,R₅,0.26081809886549506,True,False
78,92,78,92,0.612903226,5.507909594,7.050724185,0.5507909593999449,0.7050724184999295,0.15428145909998459,0.09455960399436761,R₃,0.17667025082321877,False,False
78,114,78,114,0.612903226,5.507909594,4.665639194,0.5507909593999449,0.4665639193999533,0.08422703999999165,0.051623024532425926,R₃,0.09638157307597489,False,False
78,223,78,223,0.612903226,5.507909594,6.621097573,0.5507909593999449,0.6621097572999338,0.11131879789998889,0.06822765034734522,R₃,0.127431169198305,False,False
78,181,78,181,0.612903226,5.507909594,3.828807254,0.5507909593999449,0.3828807253999617,0.16791023399998323,0.10291272409700461,R₃,0.19229005511384958,False,False
78,94,78,94,0.606060606,5.507909594,1.255067827,0.5507909593999449,0.12550678269998744,0.4252841766999575,0.2577479858529873,R₃,0.4818221648166115,True,True
79,149,79,149,0.538461538,5.007991608,5.12220919,0.5007991607999499,0.5122209189999488,0.01142175819999891,0.0061501774870355245,R₁,0.011350235963683222,False,False
79,194,79,194,0.538461538,5.007991608,6.85722538,0.5007991607999499,0.6857225379999314,0.18492337719998153,0.09957412609925619,R₁,0.18604708881034113,False,False
79,310,79,310,0.538461538,5.007991608,5.464925459,0.5007991607999499,0.5464925458999453,0.04569338509999543,0.02460413041736982,R₁,0.04585795638653906,False,False
37,80,37,80,0.53125,3.974664579,3.044868178,0.39746645789996027,0.30448681779996956,0.09297964009999071,0.049395433803120066,R₇,0.09221611983169593,False,False
80,286,80,286,0.53125,3.044868178,2.245328385,0.30448681779996956,0.22453283849997754,0.07995397929999201,0.042475551503120754,R₇,0.0792763792423002,False,False
80,83,80,83,0.53125,3.044868178,2.658102807,0.30448681779996956,0.2658102806999734,0.03867653709999613,0.020546910334372948,R₇,0.038271212405637633,False,False
80,200,80,200,0.53125,3.044868178,0.797920995,0.30448681779996956,0.07979209949999203,0.22469471829997753,0.11936906909686307,R₇,0.22306237552568506,False,False
80,207,80,207,0.53125,3.044868178,3.60509377,0.30448681779996956,0.36050937699996394,0.05602255919999438,0.029761984574997014,R₇,0.05550281621278766,False,False
81,164,81,164,0.434782609,4.583911396,5.183732052,0.4583911395999542,0.5183732051999481,0.05998206559999392,0.026079158974774506,R₆,0.048616166146084994,False,False
81,228,81,228,0.428571429,4.583911396,3.957933471,0.4583911395999542,0.39579334709996045,0.06259779249999375,0.026827625383967806,R₆,0.050015750814575495,False,False
81,121,81,121,0.428571429,4.583911396,3.972501219,0.4583911395999542,0.3972501218999603,0.061141017699993916,0.026203293326200687,R₆,0.048848289502531075,False,False
81,188,81,188,0.428571429,4.583911396,3.150311254,0.4583911395999542,0.31503112539996847,0.14336001419998573,0.061440006147148174,R₆,0.11473870546034878,False,False
81,124,81,124,0.428571429,4.583911396,2.252230323,0.4583911395999542,0.22522303229997748,0.23316810729997672,0.09992918894277636,R₆,0.18671103378641166,False,False
82,322,82,322,0.588235294,4.952234941,5.35790144,0.49522349409995053,0.5357901439999464,0.040566649899995866,0.023862735230519138,R₃,0.044471594454909766,False,False
6,82,6,82,0.588235294,4.802795444,4.952234941,0.48027954439995196,0.49522349409995053,0.014943949699998571,0.008790558645299871,R₃,0.016287581103942655,False,False
82,277,82,277,0.588235294,4.952234941,3.998300355,0.49522349409995053,0.39983003549996,0.09539345859999054,0.05611379916524226,R₃,0.10477903654064799,False,False
82,106,82,106,0.588235294,4.952234941,4.592707207,0.49522349409995053,0.45927072069995406,0.035952773399996474,0.021148690231062302,R₃,0.03939650260819995,False,False
22,82,22,82,0.588235294,4.17587621,4.952234941,0.4175876209999583,0.49522349409995053,0.07763587309999226,0.04566816063792063,R₃,0.08524635564025855,False,False
83,200,83,200,0.586206897,2.658102807,0.797920995,0.2658102806999734,0.07979209949999203,0.1860181811999814,0.10904514078682483,R₇,0.20375728500479187,False,False
83,286,83,286,0.586206897,2.658102807,2.245328385,0.2658102806999734,0.22453283849997754,0.04127744219999588,0.024197121308156436,R₇,0.04509687519145244,False,False
83,207,83,207,0.586206897,2.658102807,3.60509377,0.2658102806999734,0.36050937699996394,0.09469909629999052,0.055513263390721615,R₇,0.10365607276755753,False,False
83,115,83,115,0.586206897,2.658102807,3.747522431,0.2658102806999734,0.3747522430999625,0.1089419623999891,0.06386252973158828,R₇,0.11926867076833549,False,False
84,133,84,133,0.652173913,4.05799591,4.917931835,0.4057995909999594,0.4917931834999508,0.08599359249999144,0.05608277771364688,R₁,0.10472102839557436,False,False
84,119,84,119,0.625,4.05799591,4.359608812,0.4057995909999594,0.4359608811999564,0.030161290199997026,0.01885080637499814,R₁,0.035099605679471325,False,False
84,88,84,88,0.625,4.05799591,5.582640153,0.4057995909999594,0.5582640152999442,0.1524644242999848,0.09529026518749051,R₁,0.17803654086802917,False,False
84,220,84,220,0.625,4.05799591,5.762825965,0.4057995909999594,0.5762825964999424,0.17048300549998302,0.1065518784374894,R₁,0.19909504269733078,False,False
84,199,84,199,0.625,4.05799591,7.844851726,0.4057995909999594,0.7844851725999216,0.3786855815999622,0.23667848849997636,R₁,0.4424235423722747,True,True
85,205,85,205,0.6,8.68698047,5.680705599,0.8686980469999132,0.5680705598999433,0.3006274870999699,0.18037649225998192,R₁,0.3371423837591096,True,False
85,132,85,132,0.538461538,8.68698047,7.183120917,0.8686980469999132,0.7183120916999282,0.150385955299985,0.08097705278442917,R₁,0.15127174235454097,False,False
50,85,50,85,0.518518519,3.095879083,8.68698047,0.309587908299969,0.8686980469999132,0.5591101386999442,0.28990896107657965,R₁,0.5419611467318544,True,True
76,85,76,85,0.518518519,7.080023087,8.68698047,0.7080023086999292,0.8686980469999132,0.16069573829998396,0.08332371623291926,R₁,0.15565985402431334,False,False
85,91,85,91,0.518518519,8.68698047,8.029717273,0.8686980469999132,0.8029717272999196,0.06572631969999354,0.03408031395016117,R₁,0.06357781799341002,False,False
86,235,86,235,0.555555556,6.168050015,5.570702629,0.6168050014999383,0.5570702628999443,0.05973473859999401,0.03318596591543433,R₁,0.061905443946527396,False,False
86,194,86,194,0.535714286,6.168050015,6.85722538,0.6168050014999383,0.6857225379999314,0.0689175364999931,0.03692010885897275,R₁,0.06888805418732795,False,False
21,86,21,86,0.482758621,8.217643063,6.168050015,0.8217643062999179,0.6168050014999383,0.2049593047999796,0.09894587134635682,R₁,0.1848722923074333,False,False
79,86,79,86,0.482758621,5.007991608,6.168050015,0.5007991607999499,0.6168050014999383,0.11600584069998843,0.056002819684272086,R₁,0.10457151195681222,False,False
86,149,86,149,0.482758621,6.168050015,5.12220919,0.6168050014999383,0.5122209189999488,0.10458408249998952,0.05048886744624517,R₁,0.09426077132725073,False,False
87,271,87,271,0.428571429,3.852295473,5.349530813,0.38522954729996145,0.5349530812999466,0.14972353399998511,0.0641672289213037,R₆,0.11983843890914868,False,False
87,191,87,191,0.428571429,3.852295473,5.063669454,0.38522954729996145,0.5063669453999494,0.12113739809998797,0.05191602780905373,R₆,0.09692947060183413,False,False
87,187,87,187,0.428571429,3.852295473,5.398369813,0.38522954729996145,0.5398369812999461,0.1546074339999846,0.06626032892339659,R₆,0.12375240303173904,False,False
87,307,87,307,0.428571429,3.852295473,0.656214401,0.38522954729996145,0.06562144009999343,0.319608107199968,0.13697490322267547,R₆,0.2559841676272597,True,False
87,186,87,186,0.375,3.852295473,3.817220468,0.38522954729996145,0.3817220467999618,0.0035075004999996495,0.0013153126874998686,R₆,0.0023093457319522015,False,False
88,133,88,133,0.625,5.582640153,4.917931835,0.5582640152999442,0.4917931834999508,0.06647083179999336,0.04154426987499585,R₁,0.07753494172050773,False,False
88,220,88,220,0.6,5.582640153,5.762825965,0.5582640152999442,0.5762825964999424,0.018018581199998218,0.01081114871999893,R₁,0.02006595626562946,False,False
88,119,88,119,0.6,5.582640153,4.359608812,0.5582640152999442,0.4359608811999564,0.12230313409998778,0.07338188045999267,R₁,0.13706925229051545,False,False
88,199,88,199,0.6,5.582640153,7.844851726,0.5582640152999442,0.7844851725999216,0.22622115729997738,0.13573269437998642,R₁,0.25366131595357566,False,False
71,89,71,89,0.548387097,3.09432393,2.18781946,0.30943239299996905,0.21878194599997813,0.09065044699999092,0.04971153547207738,R₅,0.09280720988480032,False,False
89,230,89,230,0.548387097,2.18781946,0.295161102,0.21878194599997813,0.02951611019999705,0.18926583579998107,0.10379094225563029,R₅,0.19393226731643493,False,False
77,89,77,89,0.548387097,3.377222551,2.18781946,0.33772225509996623,0.21878194599997813,0.1189403090999881,0.06522533082362515,R₅,0.12181702229245088,False,False
89,130,89,130,0.548387097,2.18781946,1.70189526,0.21878194599997813,0.17018952599998297,0.04859241999999517,0.02664745614000209,R₅,0.049678845766478914,False,False
89,247,89,247,0.548387097,2.18781946,3.513761289,0.21878194599997813,0.3513761288999649,0.13259418289998676,0.07271293903961078,R₅,0.13581837430242535,False,False
90,117,90,117,0.71875,4.485648707,4.882016352,0.44856487069995515,0.4882016351999512,0.039636764499996036,0.028488924484372152,R₄,0.05312227466406797,False,False
90,276,90,276,0.636363636,4.485648707,6.325376145,0.44856487069995515,0.6325376144999367,0.18397274379998158,0.11707356416945273,R₄,0.21876992704251186,False,False
60,90,60,90,0.636363636,4.179711557,4.485648707,0.4179711556999582,0.44856487069995515,0.030593714999996968,0.01946872771614581,R₄,0.03625507935842438,False,False
90,123,90,123,0.636363636,4.485648707,6.724378872,0.44856487069995515,0.6724378871999327,0.22387301649997754,0.1424646467822137,R₄,0.26624963956494535,True,False
90,120,90,120,0.636363636,4.485648707,7.217553802,0.44856487069995515,0.7217553801999278,0.27319050949997264,0.17384850594609513,R₄,0.3249354637840648,True,False
91,205,91,205,0.608695652,8.029717273,5.680705599,0.8029717272999196,0.5680705598999433,0.23490116739997635,0.14298331924608976,R₁,0.26721952414425665,True,False
91,132,91,132,0.608695652,8.029717273,7.183120917,0.8029717272999196,0.7183120916999282,0.08465963559999146,0.05153195208961921,R₁,0.0962112733896982,False,False
10,91,10,91,0.56,5.671885784,8.029717273,0.5671885783999432,0.8029717272999196,0.23578314889997642,0.1320385633839868,R₁,0.24675352551449756,False,False
92,223,92,223,0.612903226,7.050724185,6.621097573,0.7050724184999295,0.6621097572999338,0.0429626611999957,0.026331953647022396,R₃,0.04908887613441374,False,False
92,181,92,181,0.612903226,7.050724185,3.828807254,0.7050724184999295,0.3828807253999617,0.3221916930999678,0.19747232809137222,R₃,0.36911051142756846,True,True
92,114,92,114,0.612903226,7.050724185,4.665639194,0.7050724184999295,0.4665639193999533,0.23850849909997623,0.14618262852679353,R₃,0.27320202938969373,True,False
92,319,92,319,0.59375,7.050724185,8.464021324,0.7050724184999295,0.8464021323999155,0.14132971389998594,0.08391451762811665,R₃,0.15676461512606044,False,False
93,297,93,297,0.56,2.314355349,0.91924935,0.23143553489997684,0.0919249349999908,0.13951059989998604,0.0781259359439922,R₁,0.14594033486726105,False,False
38,93,38,93,0.538461538,7.603928484,2.314355349,0.7603928483999239,0.23143553489997684,0.5289573134999471,0.2848231685635297,R₁,0.5324510376061018,True,True
93,111,93,111,0.538461538,2.314355349,1.721994522,0.23143553489997684,0.17219945219998278,0.05923608269999406,0.031896352195733994,R₁,0.05949394816235059,False,False
93,109,93,109,0.538461538,2.314355349,8.558134234,0.23143553489997684,0.8558134233999145,0.6243778884999377,0.33620347813486895,R₁,0.6285289546042049,True,True
94,319,94,319,0.741935484,1.255067827,8.464021324,0.12550678269998744,0.8464021323999155,0.720895349699928,0.5348578401929653,R₃,0.99999999999813,True,True
94,114,94,114,0.558823529,1.255067827,4.665639194,0.12550678269998744,0.4665639193999533,0.34105713669996585,0.19059075272131032,R₃,0.3562424023652243,True,False
94,181,94,181,0.558823529,1.255067827,3.828807254,0.12550678269998744,0.3828807253999617,0.25737394269997427,0.1438266149322434,R₃,0.268796433540387,True,False
94,223,94,223,0.558823529,1.255067827,6.621097573,0.12550678269998744,0.6621097572999338,0.5366029745999463,0.2998663679378394,R₃,0.5605808654122982,True,True
95,223,95,223,0.571428571,1.217269556,6.621097573,0.12172695559998782,0.6621097572999338,0.540382801699946,0.3087901721683765,R₃,0.5772678127919834,True,True
92,95,92,95,0.527777778,7.050724185,1.217269556,0.7050724184999295,0.12172695559998782,0.5833454628999417,0.3078767722157127,R₃,0.5755598128680776,True,True
78,95,78,95,0.527777778,5.507909594,1.217269556,0.5507909593999449,0.12172695559998782,0.4290640037999571,0.22645044654532495,R₃,0.4232977532485698,True,True
95,181,95,181,0.527777778,1.217269556,3.828807254,0.12172695559998782,0.3828807253999617,0.2611537697999739,0.13783115634135373,R₃,0.257585306599603,True,False
95,114,95,114,0.527777778,1.217269556,4.665639194,0.12172695559998782,0.4665639193999533,0.3448369637999655,0.18199728652661223,R₃,0.3401731661409108,True,False
96,299,96,299,0.625,6.448395254,4.93079837,0.6448395253999355,0.49307983699995067,0.15175968839998483,0.09484980524999051,R₁,0.17721290874768633,False,False
96,273,96,273,0.6,6.448395254,4.709506618,0.6448395253999355,0.4709506617999529,0.17388886359998262,0.10433331815998957,R₁,0.19494647582462715,False,False
96,304,96,304,0.538461538,6.448395254,1.941937278,0.6448395253999355,0.19419372779998056,0.45064579759995493,0.24265542926890843,R₁,0.4536000421616096,True,True
96,312,96,312,0.535714286,6.448395254,3.836781506,0.6448395253999355,0.38367815059996163,0.26116137479997387,0.1399078794317464,R₁,0.26146864693700905,True,False
96,263,96,263,0.523809524,6.448395254,4.810172691,0.6448395253999355,0.4810172690999519,0.1638222562999836,0.08581165809310042,R₁,0.16031214735482943,False,False
97,134,97,134,0.52,5.798465449,6.908222336,0.579846544899942,0.6908222335999309,0.11097568869998886,0.05770735812399421,R₁,0.10775889062576152,False,False
97,182,97,182,0.52,5.798465449,1.80640614,0.579846544899942,0.18064061399998194,0.3992059308999601,0.20758708406797927,R₁,0.38802446296433785,True,True
97,227,97,227,0.481481481,5.798465449,1.790480949,0.579846544899942,0.17904809489998208,0.40079844999995995,0.19297703128848517,R₁,0.36070459179195496,True,False
97,118,97,118,0.392857143,5.798465449,6.83319616,0.579846544899942,0.6833196159999316,0.1034730710999896,0.040650135089777786,R₁,0.0758629664366683,False,False
97,152,97,152,0.392857143,5.798465449,4.333553587,0.579846544899942,0.43335535869995667,0.14649118619998536,0.05755010888520728,R₁,0.10746484453226321,False,False
98,324,98,324,0.44,0.586663837,3.428317615,0.058666383699994135,0.34283176149996575,0.28416537779997164,0.12503276623198753,R₆,0.23365312960620196,False,False
98,252,98,252,0.35,0.586663837,3.525223562,0.058666383699994135,0.35252235619996475,0.29385597249997064,0.10284959037498972,R₆,0.19217199906175234,False,False
98,266,98,266,0.304347826,0.586663837,4.623211681,0.058666383699994135,0.46232116809995377,0.4036547843999596,0.12285145608662641,R₆,0.2295742181157576,False,False
98,143,98,143,0.291666667,0.586663837,3.157291973,0.058666383699994135,0.3157291972999684,0.2570628135999743,0.07497665405234677,R₆,0.1400513776633535,False,False
98,135,98,135,0.285714286,0.586663837,4.474678915,0.058666383699994135,0.44746789149995525,0.38880150779996114,0.11108614519678932,R₆,0.2075738336774125,False,False
99,248,99,248,0.565217391,3.473882094,2.835037147,0.34738820939996523,0.28350371469997165,0.06388449469999358,0.036108627419683695,R₆,0.06737063541309377,False,False
99,191,99,191,0.434782609,3.473882094,5.063669454,0.34738820939996523,0.5063669453999494,0.1589787359999842,0.06912118961359534,R₆,0.1291020308994811,False,False
99,102,99,102,0.391304348,3.473882094,4.884335157,0.34738820939996523,0.48843351569995114,0.1410453062999859,0.05519164162017628,R₆,0.10305466047492949,False,False
99,186,99,186,0.384615385,3.473882094,3.817220468,0.34738820939996523,0.3817220467999618,0.03433383739999657,0.01320532209012708,R₆,0.02454290847267793,False,False
87,99,87,99,0.375,3.852295473,3.473882094,0.38522954729996145,0.34738820939996523,0.03784133789999622,0.014190501712498582,R₆,0.026385131821974977,False,False
100,168,100,168,0.5,3.909733155,5.607808717,0.3909733154999609,0.560780871699944,0.16980755619998306,0.08490377809999153,R₁,0.15861446940485435,False,False
100,202,100,202,0.48,3.909733155,6.792821109,0.3909733154999609,0.6792821108999321,0.2883087953999712,0.13838822179198615,R₁,0.258626983626754,True,False
100,254,100,254,0.47826087,3.909733155,6.97800555,0.3909733154999609,0.6978005549999302,0.3068272394999693,0.1467434625029537,R₁,0.27425075332033527,True,False
100,178,100,178,0.47826087,3.909733155,5.25835961,0.3909733154999609,0.5258359609999474,0.13486264549998656,0.06449952616732516,R₁,0.12045981366318004,False,False
